NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT00468442,B-Lymphocyte Immunotherapy in Islet Transplantation,,Terminated,No Results Available,Type 1 Diabetes Mellitus,Biological: Allogeneic Pancreatic Islet Cells|Biological: Antithymocyte globulin|Biological: Daclizumab|Biological: Rituximab|Drug: Sirolimus,"Insulin independence|reduction in insulin requirements, HbA1c, MAGE, LI, HYPO score, fasting glucose, beta score, quality of life",National Institute of Allergy and Infectious Diseases (NIAID)|National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 2,2,NIH,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,DAIT CIT-05,Nov-06,Sep-11,Sep-11,2-May-07,null,21-Mar-16,"University of Pennsylvania, Philadelphia, Pennsylvania, United States",,https://ClinicalTrials.gov/show/NCT00468442
NCT00467688,Effect of Continuous Glucose Monitoring on Course of Glucose in Type 1 Diabetes,,Completed,No Results Available,Type 1 Diabetes|Hypoglycemia,Device: Real time access to current glucose values during CGMS,Daily time spent in the hypoglycemic glucose range during continuous glucose measurement with and without real time access to glucose values and glucose alarms|Time spent in euglycemic and hyperglycemic glucose range Satisfaction with CGMS Diabetes related distress Treatment satisfaction Anxiety and depressive symptoms,Forschungsinstitut der Diabetes Akademie Mergentheim,All,"18 Years to 75 Years   (Adult, Older Adult)",Not Applicable,50,Other,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,FIDAM 049-06|Nr.70-005928713-0,Feb-07,null,Jul-07,1-May-07,null,31-Oct-07,"FIDAM, Bad Mergentheim, Germany|Research Institute of the Diabetes Academy Mergentheim, Bad Mergentheim, Germany",,https://ClinicalTrials.gov/show/NCT00467688
NCT00467376,"Insulin Glulisine, Insulin Lispro and Insulin Glargine in Type 1 or 2 Diabetes Mellitus",,Completed,No Results Available,Diabetes Mellitus,Drug: Insulin Glulisine|Drug: Lispro|Drug: Insulin Glargine,"Hypoglycemic episodes|Change in HbA1c|Adverse events|blood glucose parameters, hypoglycemic episodes and dosage of the mealtime and Lantus.",Sanofi,All,"18 Years to 70 Years   (Adult, Older Adult)",Phase 3,485,Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,APIDR_L_00348,Jan-07,Jun-08,null,30-Apr-07,null,15-Sep-09,"Sanofi-Aventis, Beijing, China",,https://ClinicalTrials.gov/show/NCT00467376
NCT00465478,Autologous Bone Marrow Mononuclear Cells Transplantation in Treating Diabetes Patients,,Unknown status,No Results Available,"Diabetes Mellitus, Type 1|Diabetes Mellitus, Type 2",Procedure: Autologous bone marrow mononuclear cell transplantation,"Exogenous insulin requirement; Hemoglobin A1C; Glucose and C-peptide level;|Safety assessment parameter: amylase, hepatic function,renal function,|lipid profile, autoantibody， Quality of life",Shandong University,All,"16 Years to 65 Years   (Child, Adult, Older Adult)",Phase 1|Phase 2,200,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,QL060308,Mar-06,null,Mar-14,25-Apr-07,null,25-Apr-07,"Qilu Hospital of Shandong University, Jinan, Shandong, China",,https://ClinicalTrials.gov/show/NCT00465478
NCT00464555,Strategies to Improve Islet Survival,,Completed,No Results Available,Type 1 Diabetes Mellitus,Procedure: Islet transplant|Drug: Antithymocyte globulin|Drug: Basiliximab|Drug: Lisofylline|Drug: Sirolimus|Drug: Tacrolimus,"Proportion of participants with insulin independence|Reduction in insulin requirements, HbA1c, mean amplitude of glycemic excursions (MAGE), glycemic lability index (LI), Ryan hypoglycemia severity (HYPO) score, fasting glucose, glucose variation, beta score|Quality of life measures",National Institute of Allergy and Infectious Diseases (NIAID)|National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 2,5,NIH,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,DAIT CIT-02,Dec-06,Nov-11,Feb-14,23-Apr-07,null,26-Apr-16,"University of Miami, Miami, Florida, United States|University of Illinois at Chicago, Chicago, Illinois, United States",,https://ClinicalTrials.gov/show/NCT00464555
NCT00462371,Comparison Between Insulin Pump Treatment and Multiple Daily Insulin Injections in Diabetic Type 1 Children,,Completed,No Results Available,"Diabetes Mellitus, Type 1|Child",Device: Insulin pump (CSII),metabolic control|quality of life|cost effectiveness|surrogate markers for late complications|adverse events|impact of disease,"Erasmus Medical Center|Netherlands: Ministry of Health, Welfare and Sports",All,4 Years to 16 Years   (Child),Phase 4,38,Other,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,ASB21004821,Jan-02,null,Feb-04,19-Apr-07,null,19-Apr-07,"ErasmusMC/Sophia´s children´s Hospital, Rotterdam, Netherlands",,https://ClinicalTrials.gov/show/NCT00462371
NCT00461331,Comparison of Insulins Aspart and Lispro in Insulin Pumps,,Completed,Has Results,Type 1 Diabetes Mellitus,Drug: Insulin Aspart|Drug: Insulin Lispro,"Number of Participants With Glycemic Control (Glucose Levels Between 180-300 mg/dL) 24 to 100 Hours After Line Change|Daily Serum Glycomark Levels 48 to 100 Hours After Keeping the Same Pump Infusion Line in Place|Oxidative Stress Marker 48, 72 and 96 Hours After Keeping the Same Pump Infusion Line in Place",Tulane University Health Sciences Center|Tulane University,All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 4,20,Other,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",F-0215,Oct-04,Jun-07,Aug-08,18-Apr-07,19-May-11,30-Jan-17,"General Clinical Research Center, New Orleans, Louisiana, United States",,https://ClinicalTrials.gov/show/NCT00461331
NCT00460941,A Titration Study of a Glucagon-Like Peptide-1 (GLP-1) Analogue in Patients With Type 2 Diabetes Treated With Metformin.,,Completed,No Results Available,Diabetes Mellitus Type 2,Drug: Placebo|Drug: Taspoglutide 20mg|Drug: Taspoglutide 20mg-30mg|Drug: Taspoglutide 20mg-40mg,"Percentage of patients withdrawn because of gastrointestinal effects|Mean changes in 24h blood glucose Area Under the Curve (AUC), Fasting Plasma Glucose (FPG), fructosamine, Hemoglobin A1c (HbA1c), body weight, Adverse Events (AEs), laboratory parameters.",Hoffmann-La Roche,All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 2,133,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",BC20728,Apr-07,Jan-08,Jan-08,17-Apr-07,null,2-Nov-16,"Harrisburg, Arkansas, United States|Hot Springs, Arkansas, United States|Jonesboro, Arkansas, United States|National City, California, United States|Jacksonville, Florida, United States|Madisonville, Kentucky, United States|Hyattsville, Maryland, United States|Winston-salem, North Carolina, United States|Dallas, Texas, United States|Dallas, Texas, United States|Richmond, Virginia, United States|Adelaide, Australia|Camperdown, Australia|Besancon, France|Corbeil Essonnes, France|Narbonne, France|Paris, France|Poitiers, France|Berlin, Germany|München, Germany|Neuss, Germany|Chihuahua, Mexico|Culiacan, Mexico|Monterrey, Mexico|Tampico, Mexico|Lima, Peru|Lima, Peru|Lima, Peru|Ponce, Puerto Rico",,https://ClinicalTrials.gov/show/NCT00460941
NCT00460304,The Effect of Pramlintide on Meal Time Insulin Bolus,,Completed,No Results Available,Type 1 Diabetes,Drug: pramlintide|Procedure: continuous glucose monitoring,The mean ICR from Vist 3a-e and 4a-e will be compared. Percentage reduction of ICR will be calculated. From these the mean ICR will be calculated.|The mean post-meal glucose from the four hour period after beginning a meal will be averaged for each bolus wave form. Then the three wave form mean glucose results will be compared.,"Diabetes Care Center|Amylin Pharmaceuticals, LLC.",All,"18 Years and older   (Adult, Older Adult)",Not Applicable,12,Industry,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,1-Jul,Sep-07,Nov-08,Nov-08,13-Apr-07,null,3-Apr-09,,,https://ClinicalTrials.gov/show/NCT00460304
NCT00456027,Safety of Diamyd® in Patients With LADA (Latent Autoimmune Diabetes in Adult),,Completed,No Results Available,Latent Autoimmune Diabetes in Adult (LADA),Drug: rhGAD65 formulated in Alhydrogel® (Diamyd®),"The development over time of safety variables, i.e. injection site discomfort, vital signs, laboratory values and AEs/SAEs as well as development of diabetes status, i.e. HbA1c, C-peptide, blood glucose and insulin requirement.",Diamyd Therapeutics AB,All,"30 Years to 70 Years   (Adult, Older Adult)",Phase 2,160,Industry,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,D/P2/04/2|EUDRACT 2004-001998-25,Dec-04,Mar-08,Apr-08,4-Apr-07,null,10-Jun-11,"Alingsås Hospital, Alingsås, Sweden|Falu Hospital, Falun, Sweden|Capio Lundby Hospital, Göteborg, Sweden|Helsingborg Hospital, Helsingborg, Sweden|Härnösand Hospital, Härnösand, Sweden|Karlstad Central Hospital, Karlstad, Sweden|Central Hospital, Kristianstad, Kristianstad, Sweden|Sunderby Hospital, Luleå, Sweden|University Hospital MAS, Malmö, Sweden|Vrinnevi Hospital, Norrköping, Sweden|Skellefteå Hospital, Skellefteå, Sweden|S:t Göran Hospital, Stockholm, Sweden|Stockholm South General Hospital, Stockholm, Sweden|Norrlands University Hospital, Umeå, Sweden|Uppsala University Hospital, Uppsala, Sweden|Växjö Central Hospital, Växjö, Sweden|Odensala Health Clinic, Östersund, Sweden",,https://ClinicalTrials.gov/show/NCT00456027
NCT00456300,Role of Exenatide in Type 1 Diabetes,,Completed,Has Results,Type 1 Diabetes,Drug: Exenatide|Drug: Insulin,"Mean Plasma Glucose Area Under the Curve (AUC) for Blood Glucose Concentration in the Exenatide 1.25 mcg or Exenatide 2.5 mcg Treated Groups Along With Insulin, Compared to Insulin Alone",Montefiore Medical Center|National Institutes of Health (NIH),All,"12 Years to 21 Years   (Child, Adult)",Phase 2,11,Other|NIH,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",H-16488,Mar-07,Mar-09,Mar-09,4-Apr-07,26-Feb-19,26-Feb-19,"Texas Children's Hospital/ Baylor College of Medicine, Houston, Texas, United States",,https://ClinicalTrials.gov/show/NCT00456300
NCT00453817,Islet of Langerhans Graft Monitoring by Magnetic Resonance Imaging,,Terminated,No Results Available,Type 1 Diabetes Mellitus,Drug: ferucarbotran (iron-based MRI contrast agent)|Procedure: Islet transplantation|Procedure: Magnetic resonance imaging,"Semi-quantitative assessment of intrahepatic MRI signal on T2*-weighted sequences, at 6 days, 6 weeks, 6 months and 1 year after transplantation|Islet graft function assessed by exogenous insulin requirements, HbA1c, mean amplitude of glucose excursions (MAGE) and fasting C-peptide.","University Hospital, Geneva",All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 1,5,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic,04-019,Jun-05,Jun-10,Jun-10,29-Mar-07,null,2-Dec-14,"Geneva University Hospitals Department of Surgery, Geneva, Switzerland",,https://ClinicalTrials.gov/show/NCT00453817
NCT00453934,Patient Preference of h-Patch vs. Pen or Needle/Syringe as Insulin Administration Device,,Terminated,No Results Available,Type 1 Diabetes|Type 2 Diabetes,Device: h-Patch,"Mean glucose using CGM.|Glucose SD, MAGE, Proportion of 24 hours in euglycemic range 70-160 mg/dl, using CGM.|End of Study Patient Questions|Hypoglycemia|Proportion of time with glucose < 70 mg/dl, from CGM.|Number and type of adverse events.","Valeritas, Inc.",All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 4,11,Industry,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,V4001,May-07,null,Sep-07,29-Mar-07,null,6-Dec-07,"Diabetes and Glandular Research, San Antonio, Texas, United States",,https://ClinicalTrials.gov/show/NCT00453934
NCT00453375,Phase 1 Study of BHT-3021 in Subjects With Type 1 Diabetes Mellitus,,Completed,No Results Available,Diabetes|Hypoglycemia,Drug: BHT-3021|Drug: BHT-Placebo,"The primary endpoint in this study is safety.Safety parameters include: stimulated C-peptide response levels, opthalmologic examination, laboratory assessments, 24-hr urine protein, allergic reactions and adverse events including hypoglycemia.|The secondary endpoints are pharmacodynamic parameters. Parameters include plasmid levels and insulin mRNA levels in blood and urine, Stimulated C-peptide response and Immunological response.",Bayhill Therapeutics,All,"18 Years and older   (Adult, Older Adult)",Phase 1,80,Industry,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",BHT-3021-01,Oct-06,May-11,May-11,28-Mar-07,null,28-Jun-11,"University of Alabama at Birmingham School of Medicine, Birmingham, Alabama, United States|Valley Research, Fresno, California, United States|Barbara Davis Center for Childhood Diabetes, Aurora, Colorado, United States|Private Practice, Denver, Colorado, United States|MedStar Research Institute, Washington, District of Columbia, United States|University of Miami, Miller School of Medicine, Diabetes Research Institute, Miami, Florida, United States|Private Practice, Wellington, Florida, United States|Creighton Diabetes Center, Omaha, Nebraska, United States|Diabetes and Glandular Disease Center, San Antonio, Texas, United States|Benaroya Research Institute at Virginia Mason, Seattle, Washington, United States|Peninsula Clinical Research Centre, Kippa Ring, Queensland, Australia|Royal Melbourne Hospital, Parkville, Victoria, Australia|Eastern Clinical Research Unit, Ringwood East, Victoria, Australia|Fremantle Hospital, Fremantle, Western Australia, Australia|Middlemore Hospital, Otahuhu, Auckland, New Zealand|Christchurch Hospital, Christchurch, Canterbury, New Zealand|Waikato Regional Diabetes Service, Hamilton, Waikato, New Zealand|The Diabetes Centre, Newtown, Wellington, New Zealand",,https://ClinicalTrials.gov/show/NCT00453375
NCT00451321,TRX4 Monoclonal Antibody in Type 1 Diabetes (T1 DM),TTEDD,Terminated,Has Results,"Diabetes Mellitus, Type 1",Drug: Otelixizumab,"Number of Participants With Any Adverse Events (AEs) and Serious Adverse Events (SAEs)|Number of Participants With Cytokine Release AE|Number of Participants With Abnormal Hematology Values of Potential Clinical Concern (PCC)|Number of Participants With Abnormal Clinical Chemistry Values of PCC|Number of Participants With Abnormal Urinalysis Dipstick Results|Mean Overall Maximum Cytokines Level|Number of Participants With Positive Epstein Barr Virus (EBV) Viral Load|Area Under the Concentration-time Curve From Time Zero (Pre-dose) to Last Time of Quantifiable Concentration (AUClast) of Otelixizumab|Maximum Plasma Drug Concentration (Cmax) of Otelixizumab|Time of Last Quantifiable Drug Concentration (Tlast) and Time of Occurrence of Maximum Plasma Drug Concentration (Tmax) of Otelixizumab|Mean Lymphocytes Subsets (CD19+ B Cells, CD4+CD25hiFoxP3+ T Cells, CD8+CD25+FoxP3+ T Cells) Count|Mean Lymphocytes Subsets (CD4+ T Cells, CD8+ T Cells) Count|Mean CD4+/CD8+ Ratio|Percent Lymphocytes Subsets (CD25+CD8+Tregs) Count|Amounts of Cell-bound Otelixizumab on CD4+ and CD8+ T Cells|Saturation of CD4+ and CD8+ T Cells With Otelixizumab|CD3/TCR Complexes on CD4+ and CD8+ T Cells|Number of Participants With Detectable Anti-otelixizumab Antiglobulin Response|Number of Participants With Use of Analgesics, Antihistamines and IV Hydration as Concomitant Medication During Dosing Days|Change From Baseline in Percent Glycosylated Hemoglobin (HbA1c)",GlaxoSmithKline|Juvenile Diabetes Research Foundation,All,"12 Years to 45 Years   (Child, Adult)",Phase 2,88,Industry|Other,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,115493|TRX4005,31-Jul-06,1-Dec-11,1-Dec-11,23-Mar-07,13-Nov-17,13-Nov-17,"GSK Investigational Site, Birmingham, Alabama, United States|GSK Investigational Site, Walnut Creek, California, United States|GSK Investigational Site, Aurora, Colorado, United States|GSK Investigational Site, Washington, D.C., District of Columbia, United States|GSK Investigational Site, Jacksonville, Florida, United States|GSK Investigational Site, Pinellas Park, Florida, United States|GSK Investigational Site, Chicago, Illinois, United States|GSK Investigational Site, Baltimore, Maryland, United States|GSK Investigational Site, Worcester, Massachusetts, United States|GSK Investigational Site, Kalamazoo, Michigan, United States|GSK Investigational Site, Minneapolis, Minnesota, United States|GSK Investigational Site, Gulfport, Mississippi, United States|GSK Investigational Site, Omaha, Nebraska, United States|GSK Investigational Site, Mentor, Ohio, United States|GSK Investigational Site, Rapid City, South Dakota, United States|GSK Investigational Site, San Antonio, Texas, United States|GSK Investigational Site, Toronto, Ontario, Canada",,https://ClinicalTrials.gov/show/NCT00451321
NCT00449605,A Glycemic Control Evaluation of Glimepiride Versus Rimonabant on Top of Metformin in Type 2 Diabetes,ALLEGRO,Terminated,No Results Available,"Diabetes Mellitus, Type 2",Drug: Rimonabant|Drug: Glimepiride|Drug: Metformin,Change from baseline in glycemic measure HbA1c|Absolute change from baseline in body weight|Relative change from baseline in HDL-C,Sanofi,All,"18 Years and older   (Adult, Older Adult)",Phase 3,508,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",EFC10007|2006-005385-39,Mar-07,Nov-08,Mar-09,20-Mar-07,null,16-May-16,"Sanofi-Aventis Administrative Office, Bridgewater, New Jersey, United States|Sanofi-Aventis Administrative Office, Santiago, Chile|Sanofi-aventis adminsitrative office, Santiago, Chile|Sanofi-Aventis Administrative Office, Horsholm, Denmark|Sanofi-Aventis Administrative Office, Helsinki, Finland|Sanofi-Aventis Administrative Office, Budapest, Hungary|Sanofi-Aventis Administrative Office, Mumbai, India|Sanofi-Aventis Administrative Office, Milan, Italy|Sanofi-Aventis Administrative Office, Seoul, Korea, Republic of|Sanofi-Aventis Administrative Office, Mexico, Mexico|Sanofi-Aventis Administrative Office, Puerto Rico, Puerto Rico|Sanofi-Aventis Administrative Office, Bucuresti, Romania|Sanofi-Aventis Administrative Office, Moscow, Russian Federation|Sanofi-Aventis Administrative Office, Barcelona, Spain|Sanofi-Aventis Administrative Office, Bromma, Sweden",,https://ClinicalTrials.gov/show/NCT00449605
NCT00447213,A Study for Patients With Type 1 Diabetes Mellitus,,Completed,No Results Available,"Diabetes Mellitus, Type 1",Drug: Insulin glargine|Drug: Human Insulin Inhalation Powder|Drug: Injectable Insulin,"Change in HbA1c from baseline|Proportion of patients who achieve an HbA1c < 7% and <= 6.5%|Insulin (regular human insulin, insulin lispro, human insulin inhalation powder or insulin glargine)doses|8-point self monitoring blood glucose profiles|Two hour glucose excursions for the morning, midday, and evening meals|Inhaler reliability|Patient-reported treatment satisfaction and insulin delivery satisfaction|Preference for the study therapies","Eli Lilly and Company|Alkermes, Inc.",All,"20 Years and older   (Adult, Older Adult)",Phase 2|Phase 3,70,Industry,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,10299|H7U-JE-IDBB,Apr-07,May-08,May-08,14-Mar-07,null,13-Oct-10,"For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician., Kanagawa, Japan|For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician., Tokyo, Japan|For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician., Changhua, Taiwan|For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician., Taipei, Taiwan|For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician., Tao-Yuan, Taiwan",,https://ClinicalTrials.gov/show/NCT00447213
NCT00447382,Safety of Insulin Detemir Produced by a New Process as Measured by Antibody Formation in Subjects With Type 1 Diabetes,,Completed,Has Results,"Diabetes|Diabetes Mellitus, Type 1",Drug: insulin detemir|Drug: insulin aspart,Change From Baseline in Insulin Detemir - Human Insulin Cross-reacting Antibodies|Hypoglycaemic Episodes|Glycaemic Control Parameters (Change in HbA1c)|Glycaemic Control Parameters (Change in Fasting Plasma Glucose [FPG])|Glycaemic Control Parameters (9-point Self Measured Plasma Glucose [SMPG])|Change From Baseline in Detemir Specific Antibodies|Change From Baseline in Total Antibodies|Clinical Laboratory Values (Change in Haematology - Basophilis)|Clinical Laboratory Values (Change in Haematology - Eosinophils)|Clinical Laboratory Values (Change in Haematology - Haemoglobin)|Clinical Laboratory Values (Change in Haematology - Lymphocytes)|Clinical Laboratory Values (Change in Haematology - Monocytes)|Clinical Laboratory Values (Change in Haematology - Neutrophils)|Clinical Laboratory Values (Change in Haematology - Thrombocytes)|Clinical Laboratory Values (Change in Haematology - Leucocytes)|Clinical Laboratory Values (Change in Biochemistry - Albumin)|Clinical Laboratory Values (Change in Biochemistry - Alanine Aminotransferase [ALAT])|Clinical Laboratory Values (Change in Biochemistry - Alkaline Phosphatase [ALP])|Clinical Laboratory Values (Change in Biochemistry - Creatinine)|Clinical Laboratory Values (Change in Biochemistry - Lactate Dehydrogenase [LDH])|Clinical Laboratory Values (Change in Biochemistry - Potassium)|Clinical Laboratory Values (Change in Biochemistry - Sodium)|Clinical Laboratory Values (Change in Biochemistry - Total Protein)|Adverse Events,Novo Nordisk A/S,All,"18 Years and older   (Adult, Older Adult)",Phase 3,330,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",EX1729-1778|2006-004733-15,Mar-07,Jul-08,Jul-08,14-Mar-07,12-May-11,9-Oct-14,"Belgrade, Former Serbia and Montenegro|Frankfurt, Germany|Skopje, Macedonia, The Former Yugoslav Republic of|Moscow, Russian Federation|Cape Town, Western Cape, South Africa",,https://ClinicalTrials.gov/show/NCT00447382
NCT00446264,Islet Allotransplantation With Steroid Free Immunosuppression,,Completed,Has Results,Type 1 Diabetes|Hypoglycemia|Metabolic Diseases,Procedure: islet transplantation|Drug: daclizumab - sirolimus - tacrolimus,Composite Criteria: Insulin Independence and Glycosylated Hemoglobin (HbA1c) Under 6.5% at One Year|Hypoglycemic Events|Plasma C-peptide|HbA1c < 6.5%|Percentage of Time Spent in Hypoglycemia (<0.70 mg/L)|Number of Adverse Events,"University Hospital, Lille|Institut National de la Santé Et de la Recherche Médicale, France",All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 2,14,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,CP 01/48|PHRC|AFSSAPS 030209,May-03,Oct-07,Feb-09,12-Mar-07,12-May-10,27-Apr-12,"University Hospital of Lille, Lille, France",,https://ClinicalTrials.gov/show/NCT00446264
NCT00445913,Autologous Dendritic Cell Therapy for Type 1 Diabetes Suppression: A Safety Study,,Completed,No Results Available,Type 1 Diabetes,Biological: Diabetes-suppressive dendritic cell vaccine|Biological: control dendritic cells,The trial is designed to assure that the toxicity rate is acceptably low to warrant further study of the cell vaccine in efficacy trials.,University of Pittsburgh,All,18 Years to 60 Years   (Adult),Phase 1,10,Other,Interventional,"Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",0509115|NIDDK R33 DK683044,Mar-07,Jan-12,Feb-16,9-Mar-07,null,15-Feb-16,"University of Pittsburgh Medical Center, Pittsburgh, Pennsylvania, United States",,https://ClinicalTrials.gov/show/NCT00445913
NCT00444899,Clinical and Economic Benefits of Cardiovascular Risk Management by a Dietician in Type 2 Diabetes Patients,GRC,Completed,No Results Available,Type 1 Diabetes|Type 2 Diabetes,Behavioral: Intensive treatment|Other: Normal follow-up,Lipid profile|Blood pressure|HbA1c,Université de Sherbrooke|Pfizer,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,101,Other|Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,NRA3840020,Mar-07,Dec-13,31-Dec-18,8-Mar-07,null,1-May-19,"Centre de recherche clinique Étienne-Le Bel du CHUS, Sherbrooke, Quebec, Canada",,https://ClinicalTrials.gov/show/NCT00444899
NCT00442767,Post-meal Insulin Dosing With Adjuvant Pre-meal Pramlintide in Children With Type 1 Diabetes Mellitus,,Completed,Has Results,Type 1 Diabetes Mellitus,Drug: Insulin|Drug: Pramlintide + Insulin,"Assess the Mean Area Under the Curve (AUC) for Blood Glucose Concentration in Subjects Treated With Pramlintide + Insulin, Compared to Insulin Alone|Measure of Glucagon Concentration in Subjects Treated With Pramlintide + Insulin, Compared to Insulin Alone.","Montefiore Medical Center|Amylin Pharmaceuticals, LLC.",All,"12 Years to 21 Years   (Child, Adult)",Phase 4,8,Other|Industry,Interventional,Allocation: Non-Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,H-18629|GCRC protocol #:0954,Feb-07,Feb-09,Feb-09,2-Mar-07,10-Jul-18,10-Jul-18,"Montefiore Medical Center, Bronx, New York, United States",,https://ClinicalTrials.gov/show/NCT00442767
NCT00441844,Monocyte Function and Inflammation in Type 1 Diabetes and Its Modulation,,Completed,No Results Available,Type 1 Diabetes,Drug: Simvastatin,HsCRP|Monocyte function|Plasma biomarkers,"University of California, Davis|Juvenile Diabetes Research Foundation|National Institutes of Health (NIH)",All,"20 Years and older   (Adult, Older Adult)",Phase 2,50,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double|Primary Purpose: Treatment,JDFT1DMSIMVA|UCD IRB # 200210057,Oct-02,null,Jul-05,1-Mar-07,null,1-Mar-07,"UCDavis Medical Center, Sacramento, California, United States",,https://ClinicalTrials.gov/show/NCT00441844
NCT00441129,Obtain a Good Blood Glucose Control With the Paradigm Real Time System,RTD,Completed,Has Results,Type 1 Diabetes,Device: Minimed paradigm Real Time Sytem|Device: Minimed Paradigm 512/712 Insulin pump,Difference in HbA1C From Baseline and 6 Months|Change From Baseline in Mean Blood Glucose Value Calculated From CGMS Recordings.|Change From Baseline in Total Daily Dose (TDD),Medtronic Diabetes,All,"2 Years to 65 Years   (Child, Adult, Older Adult)",Not Applicable,115,Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,186,Jun-06,May-08,May-08,28-Feb-07,5-Dec-18,5-Dec-18,"CHU Côte de Nacre, Caen, France|Hôpital Universitaire Debrousse, Lyon, France|Hôpital Sainte Marguerite, Marseille, France|CH La Peyronie, Montpellier, France|American Memorial Hospital, Reims, France|Hôpital Jeanne D'Arc, Saint-Mandé, France|Hôpitaux Universitaires de Strasbourg, Strasbourg, France|CHU Rangueil, Toulouse, France",,https://ClinicalTrials.gov/show/NCT00441129
