NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT01819714,Sensory Support Care for Elderly Patients Suffering From Alzheimer'S-type Neurodegenerative Disease,SensiCare,Completed,No Results Available,Alzheimer Disease,Other: Multi-sensory supportive care,"Change from baseline in NPI-Q scores|Change from baseline in the Quality-of-life-Alzheimer's Disease questionnaire (QOL-AD)|Change from baseline in the ""aggressive behavior"" subsection of the Cohen-Mansfield Agitation Inventory (CMAI) questionnaire|Change in drug consumption from baseline",Centre Hospitalier Universitaire de Nīmes,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,31,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Supportive Care,PHRIP/2012/JD|2013-A00005-40,Jun-13,May-14,Feb-15,28-Mar-13,null,29-Apr-15,"CHU de Nîmes - Centre de Gérontologie de Serre Cavalier, Nîmes, France",,https://ClinicalTrials.gov/show/NCT01819714
NCT01815112,Early Diagnosis of Alzheimer-like Dementia: Benefit of MRI and PET Imaging,,Terminated,No Results Available,Alzheimer Disease|Mild Cognitive Impairment|Vascular Dementia,Other: Magnetic resonance imaging|Other: Positron emission tomography,Dynamic FDG (fluoro-deoxyglucose) PET|Aqueductal CSF flow|Follow-up MRI|Follow-up PET,"Centre Hospitalier Universitaire, Amiens",All,65 Years and older   (Older Adult),Not Applicable,60,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: Single (Investigator)|Primary Purpose: Diagnostic,PI07-PR-MEYER1|2007-A01009-44,Feb-08,Apr-13,Apr-14,20-Mar-13,null,10-Mar-15,"CHU Rouen, Rouen, Haute Normandie, France|CHU Amiens, Amiens, Picardie, France",,https://ClinicalTrials.gov/show/NCT01815112
NCT01812213,Beta-Amyloid Imaging With [18F]NAV4694 Positron Emission Tomography (PET) in Predicting Progression to Alzheimer's Disease (AD) in Subjects With Mild Cognitive Impairment (MCI),NAV4-04,"Active, not recruiting",No Results Available,Mild Cognitive Impairment,Drug: [18F]NAV4694,Incidence of Mild Cognitive Impairment Progression to Alzheimer's Disease|Incidence of [18F]NAV4694 PET Positive scans at 18 months compared to baseline|Change in Neuro-cognitive Test Battery Scores at 6 months compared to baseline|Change in Neuro-cognitive Test Battery Scores at 12 months compared to baseline|Change in Neuro-cognitive Test Battery Scores at 18 months compared to baseline|Change in Neuro-cognitive Test Battery Scores at 24 months compared to baseline|Change in Neuro-cognitive Test Battery Scores at 30 months compared to baseline|Change in Neuro-cognitive Test Battery Scores at 36 months compared to baseline|Change in SUVR scores at 18 months compared to baseline|Incidence of Adverse Events post baseline,Navidea Biopharmaceuticals,All,"55 Years to 99 Years   (Adult, Older Adult)",Phase 2,120,Industry,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic,NAV4-04,Mar-13,Jun-18,Aug-18,18-Mar-13,null,26-Jul-17,"Banner Sun Health Research Institute, Sun City, Arizona, United States|Galiz Research, Hialeah, Florida, United States|Mt. Sinai Wien Center for Alzheimer's Disease, Miami Beach, Florida, United States|Compass Research, Orlando, Florida, United States|Rush University Medical Center, Chicago, Illinois, United States|SIU School of Medicine, Springfield, Illinois, United States|McLean Hospital, Belmont, Massachusetts, United States|Qunicy Medical Center, Alzheimer's Disease Center, Quincy, Massachusetts, United States|Neurological Associates of Albany, Albany, New York, United States|Albert Einstein College of Medicine, The Bronx, New York, United States|Wake Forest School of Medicine, Winston-Salem, North Carolina, United States",,https://ClinicalTrials.gov/show/NCT01812213
NCT01811381,Curcumin and Yoga Therapy for Those at Risk for Alzheimer's Disease,,Recruiting,No Results Available,Mild Cognitive Impairment,Drug: Curcumin|Behavioral: aerobic yoga|Behavioral: non aerobic yoga|Dietary Supplement: Placebo,"Curcumin effects (first six month period) or curcumin and aerobic yoga effects (second six month period) on the changes in the levels of blood biomarkers for Mild Cognitive Impairment relative to baseline or relative to placebo or non-aerobic yoga.|Changes in 18F-fluorodeoxyglucose (FDG) Positron Emission Tomography (PET) glucose metabolism neuroimaging after supplementation compared to baseline and compared to placebo|Curcumin effects on changes in Neuropsychological parameters compared to baseline and to placebo (first six month period) and in combination with aerobic yoga, compared to baseline and to non-aerobic yoga with curcumin or aerobic yoga with supplement|Number of Participants with Adverse Events",VA Office of Research and Development|heather.d'adamo@va.gov,All,"50 Years to 90 Years   (Adult, Older Adult)",Phase 2,80,U.S. Fed|Other,Interventional,"Allocation: Randomized|Intervention Model: Factorial Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Prevention",E0669-I|VA_RX00069,20-Jan-14,1-Jun-19,31-Dec-19,14-Mar-13,null,18-Sep-18,"VA Greater Los Angeles Healthcare System, West Los Angeles, CA, West Los Angeles, California, United States",,https://ClinicalTrials.gov/show/NCT01811381
NCT01807026,A Study of LY2886721 in Healthy Participants and Participants Diagnosed With Alzheimer's Disease,,Completed,No Results Available,Alzheimer Disease|Healthy Volunteers,Drug: LY2886721|Drug: Placebo,Pharmacokinetics: Area Under the Curve Extrapolated to Infinity (AUC0-∞) of Plasma LY2886721|Pharmacokinetics: Maximum Concentration (Cmax) of Plasma LY2886721|Pharmacokinetics: Area Under the Curve Extrapolated to Infinity (AUC0-∞) of Cerebrospinal Fluid (CSF) LY2886721|Pharmacokinetics: Maximum Concentration (Cmax) of CSF LY2886721|Pharmacodynamics (PD): Cnadir of Plasma Amyloid β (Aβ)1-40|PD: Cnadir of CSF Aβ 1-40|Cohort C: Mean QTcF Value at Cmax,Eli Lilly and Company,All,"18 Years and older   (Adult, Older Adult)",Phase 1,36,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Basic Science",15107|I4O-EW-BACX,Mar-13,May-13,May-13,8-Mar-13,null,3-Jun-13,"For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician., Salt Lake City, Utah, United States",,https://ClinicalTrials.gov/show/NCT01807026
NCT01802554,Reducing CVD Risk in Caregivers: A Brief Behavioral Activation Intervention,,Completed,Has Results,Depressive Symptoms|Inflammation,Behavioral: Pleasant Events Program (PEP)|Behavioral: Information Support (IS),Brief Center for Epidemiologic Studies Depression Scale (CESD)|D-dimer|Interleukin-6 (IL-6)|Positive and Negative Affect Schedule,"University of California, San Diego",All,"55 Years and older   (Adult, Older Adult)",Not Applicable,100,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,R01AG031090,Apr-08,Feb-13,Feb-13,1-Mar-13,3-Apr-14,13-Jun-16,"University of California San Diego, La Jolla, California, United States",,https://ClinicalTrials.gov/show/NCT01802554
NCT01798199,Vanquishing Apathy Through E-inclusion Using Realistic Virtual Environment Project,VERVE,Completed,No Results Available,Alzheimer's Disease,Other: The training by Verve System,"the participants and careers acceptability|To assess the impact of behavioral disturbances over the use of the VR using the NPI and the Apathy Inventory|To describe the parameters those facilitate engagement within the designs of VERVE VR setting using the engagement scale OME|To assess the potential acceptability and preventive effectiveness of such setting in home setting using visual analogic scale and EQ-D6|To assess cognitive impact of the light VERVE setting. Using Stroop, TMT, VAT and functional task (IADL)",Centre Hospitalier Universitaire de Nice,All,"60 Years and older   (Adult, Older Adult)",Not Applicable,21,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Health Services Research,12-PP-04,May-13,Sep-14,Sep-14,25-Feb-13,null,1-Sep-15,"CHU de Nice, Nice, France|EHPAD Valrose, Nice, France|EHPAD Villa Hélios Saint Jean, Nice, France",,https://ClinicalTrials.gov/show/NCT01798199
NCT01796314,Impact of Therapeutic Educational Programme on the Alzheimer's Disease Affected Patient's Quality of Life,THERAD,Completed,No Results Available,Alzheimer Disease,Behavioral: Therapeutic Educational Program,Quality of life|Caregiver quality of life,"University Hospital, Toulouse",All,"50 Years to 100 Years   (Adult, Older Adult)",Not Applicable,170,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Supportive Care,RC31/11/255|PREQHOS n°11 255 07,Jan-13,Feb-17,Feb-17,21-Feb-13,null,1-Jun-18,"CHU de Toulouse, Hôtel-Dieu, 2 rue Viguerie, Toulouse, France",,https://ClinicalTrials.gov/show/NCT01796314
NCT01795339,A Two-part Multiple Dose Study to Assess the Safety and Effects of AZD3293 in Healthy Elderly and Alzheimer's Patients,,Completed,No Results Available,Healthy Elderly Volunteers|Mild-to-moderate Alzheimer's Disease Patients,Drug: AZD3293|Drug: Placebo,"Adverse event monitoring|Assessment of vital signs (blood pressure, pulse and body temperature) and physical exams|Clinical laboratory tests (chemistry, hematology, urinalysis, renal safety)|Assessment of 12-lead digital electrocardiograms to measure rhythm, rate, morphology, QT/QTc interval|Assessment of telemetry, as reported by Investigator Columbia-Suicide Severity Rating Scale (C-SSRS)|Investigation of the effect of AZD3293 on plasma and cerebrospinal fluid (CSF) biomarkers relevant for Alzheimer Disease (AD)|Investigation of the effect of AZD3293 on plasma and cerebrospinal fluid (CSF) biomarkers relevant for Alzheimer Disease (AD) in mild-moderate AD patients in comparison to elderly healthy volunteers|Investigation of the multiple dose Pharmacokinetics for AZD3293 and its metabolite AZ13569724, including dose proportionality for AZD3293 following oral administration|Investigation of the Pharmacokinetics/Pharmacodynamics relationship of the effect of AZD3293 on biomarkers relevant for Alzheimer Disease (AD) in plasma",AstraZeneca,All,"55 Years to 80 Years   (Adult, Older Adult)",Phase 1,47,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Basic Science",D5010C00002,Mar-13,Mar-14,Mar-14,20-Feb-13,null,3-Apr-14,"Research Site, Glendale, California, United States",,https://ClinicalTrials.gov/show/NCT01795339
NCT01782742,Bexarotene Amyloid Treatment for Alzheimer's Disease,BEAT-AD,Completed,Has Results,Alzheimer's Disease,Drug: Bexarotene|Drug: Placebo,Drug-Placebo Difference in Change From Baseline to Week 4 in the Composite Amyloid Burden of the Brain|Primary Outcome by Genotype (ALL SUBJECTS)|Primary Outcome by Genotype (NON ApoE4 CARRIERS)|Primary Outcome by Genotype (ApoE4 CARRIERS)|Primary Outcome by Genotype (HETEROZYGOTE ApoE4 CARRIERS)|Primary Outcome by Genotype (HOMOZYGOTE ApoE4 CARRIERS)|Change in MMSE Score in ALL Subjects From Baseline to Week 4|Change in ADAS-Cog Score in ALL Subjects From Baseline to Week 4|Change in the Global Clinical Dementia Rating Score in ALL Subjects From Baseline to Week 4|Change in NPI Scores in ALL Subjects From Baseline to Week 4|Change in the Activities of Daily Living (ADCS-ADL) Score in ALL Subjects From Baseline to Week 4|Secondary Outcome Measuring Serum Biomarker Outcome Level Changes From Baseline to Week 4 in Beta amyloid1-40 and Beta amyloid1-42 (ALL SUBJECTS)|Serum Biomarker Outcome Level Changes From Baseline to Week 4 in Beta amyloid1-40 and Beta amyloid1-42 (Non ApoE4 Carriers)|Change in the Ratio of Beta Amyloid 42 to Beta Amyloid 40 in All Subjects|Change in the Ratio of Beta Amyloid 42 to Beta Amyloid 40 in Non ApoE4 Carriers,The Cleveland Clinic,All,"50 Years to 90 Years   (Adult, Older Adult)",Phase 2,20,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",CCF-IRB 12-783,Feb-13,Aug-14,Dec-14,4-Feb-13,12-Feb-16,12-Feb-16,"Cleveland Clinic Lou Ruvo Center for Brain Health, Las Vegas, Nevada, United States",,https://ClinicalTrials.gov/show/NCT01782742
NCT01782248,Self-consciousness in Dementia,,Unknown status,No Results Available,Alzheimer Disease|Fronto-temporal Lobar Dementia,Other: Questionnary and IRM,"Characterize the deficit in critical components of personal identity in patients with Alzheimer's disease (AD) and fronto-temporal lobar dementia (FTLD), compared to healthy elderly, combining a neuropsychology and multi-podal neuroimaging study.","University Hospital, Strasbourg, France",All,"45 Years to 85 Years   (Adult, Older Adult)",Early Phase 1,65,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label),5289,Feb-13,Oct-15,Oct-15,1-Feb-13,null,1-Feb-13,"Hôpitaux Universitaires de Strasbourg, Strasbourg, France",,https://ClinicalTrials.gov/show/NCT01782248
NCT01780519,The Cognitive Effects of Lorazepam in Healthy Older Individuals With TOMM40 Variable-length Polymorphisms,,Completed,No Results Available,Alzheimer's Disease (AD),Drug: lorazepam,Groton Maze Learning Test (GMLT) score|Auditory Verbal Learning Test (AVLT) Long-term memory score|Two Back Test (TBK),Mayo Clinic,All,"50 Years to 80 Years   (Adult, Older Adult)",Phase 1,57,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,12-006469,Jan-13,Sep-16,Sep-16,31-Jan-13,null,10-Nov-16,"Mayo Clinic, Scottsdale, Arizona, United States",,https://ClinicalTrials.gov/show/NCT01780519
NCT01780974,Pilot Study: Lipoic Acid and Omega-3 Fatty Acids for Alzheimer's Prevention,,Completed,Has Results,Treated Hypertension,Drug: Lipoic Acid plus Omega-3 Fatty Acids|Drug: Placebo,Trails Making Test Part B (Executive Function)|White Matter Hyperintensity Volume (Brain MRI),Oregon Health and Science University,All,"55 Years and older   (Adult, Older Adult)",Phase 1|Phase 2,42,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Prevention",SFF01,Apr-13,Oct-15,Oct-15,31-Jan-13,7-Apr-17,7-Apr-17,"Lynne Shinto, ND, MPH, Portland, Oregon, United States|Oregon Health & Science University, Portland, Oregon, United States",,https://ClinicalTrials.gov/show/NCT01780974
NCT01778946,Nicotine Treatment of Cognitive Decline in Down Syndrome,,Recruiting,No Results Available,Down Syndrome|Mild Cognitive Impairment,Drug: Low Dose Nicotine (7mg)|Drug: Moderate Dose Nicotine (14mg),Safety of Nicotine Intervention|Cognitive Improvement|Exploratory,Vanderbilt University Medical Center,All,"25 Years and older   (Adult, Older Adult)",Phase 1|Phase 2,15,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,121759,Apr-13,Dec-19,Dec-19,29-Jan-13,null,20-May-19,"Vanderbilt Psychiatric Hospital, Nashville, Tennessee, United States",,https://ClinicalTrials.gov/show/NCT01778946
NCT01772537,The Effects of Anesthesia on Patients Undergoing Surgery for Repair of a Thoracoabdominal Aneurysm.,,Terminated,Has Results,Thoracic Aneurysm|Aneurysm Stent|Cardiopulmonary Bypass|Abdominal Aneurysm,Drug: Propofol|Drug: isoflurane,Changes in Cerebrospinal Fluid (CSF) Levels of Tau|Changes in CSF Levels of Amyloid|Number of Participants With Delirium as Assessed by the Confusion Assessment Method (CAM),Johns Hopkins University|National Center for Research Resources (NCRR),All,"21 Years to 100 Years   (Adult, Older Adult)",Not Applicable,14,Other|NIH,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Other",NA_00067716|5KL2RR025006,May-12,Feb-14,Feb-14,21-Jan-13,24-Feb-17,31-Mar-17,"Johns Hopkins Hospital, Baltimore, Maryland, United States",,https://ClinicalTrials.gov/show/NCT01772537
NCT01767909,The Study of Nasal Insulin in the Fight Against Forgetfulness (SNIFF),,Completed,No Results Available,Amnestic Mild Cognitive Impairment|Alzheimer's Disease,Drug: Insulin (Humulin® R U-100)|Drug: Placebo,Change in global measure of cognition as measured by the Alzheimer's Disease Assessment Scale-Cognitive 12 (ADAS-Cog12)|Change in Memory Composite as measured by Story Recall and Buschke Selective Reminding Test|Change in daily functioning as measured by the ADCS-MCI Activities of Daily Living (ADCS-ADL-MCI)|Change from screen in magnetic resonance imaging (MRI)|Rate of change over time on CSF Abeta|Rate of change over time on CSF Abeta/tau ratio|Comparison of the response to treatment of INI based on baseline AD biomarker profile|Comparison of the response to treatment of INI based on gender|Comparison of the response to treatment of INI based on APOE-ε4 genotype|Examine whether further improvement occurs after 18 months of treatment,University of Southern California|National Institute on Aging (NIA)|Alzheimer's Therapeutic Research Institute|Wake Forest University Health Sciences,All,"55 Years to 85 Years   (Adult, Older Adult)",Phase 2|Phase 3,239,Other|NIH,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",ADC-046-INI|RF1AG041845,8-Jan-14,11-Dec-18,11-Dec-18,15-Jan-13,null,18-Jan-19,"Banner Alzheimer's Institute, Phoenix, Arizona, United States|Barrow Neurology Clinics, Phoenix, Arizona, United States|University of California, Irvine, Irvine, California, United States|Yale University School of Medicine, New Haven, Connecticut, United States|Georgetown University, Washington, District of Columbia, United States|Howard University, Washington, District of Columbia, United States|Mayo Clinic, Jacksonville, Jacksonville, Florida, United States|Emory University, Atlanta, Georgia, United States|Northwestern University, Chicago, Illinois, United States|Rush University Medical Center, Chicago, Illinois, United States|Indiana University, Indianapolis, Indiana, United States|University of Kentucky, Lexington, Kentucky, United States|Johns Hopkins University, Baltimore, Maryland, United States|Brigham and Women's Hospital, Boston, Massachusetts, United States|Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States|Mayo Clinic, Rochester, Rochester, Minnesota, United States|Mount Sinai School of Medicine, New York, New York, United States|University of Rochester Medical Center, Rochester, New York, United States|Wake Forest University Health Sciences, Winston-Salem, North Carolina, United States|Case Western Reserve University, Beachwood, Ohio, United States|Tulsa Clinical Research, Tulsa, Oklahoma, United States|Rhode Island Hospital, Providence, Rhode Island, United States|Roper St. Francis Hospital, Charleston, South Carolina, United States|Baylor College of Medicine, Houston, Texas, United States|U of WA / VA Puget Sound Alzheimer's Disease Research Center, Seattle, Washington, United States",,https://ClinicalTrials.gov/show/NCT01767909
