NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT03590496,Safety and Efficacy of Propionate for Reduction of LDL Cholesterol,PROPER-LDL,Recruiting,No Results Available,Hypercholesterolemia,Drug: Atorvastatin 10mg|Dietary Supplement: Calcium-Propionate 500mg|Other: Placebo,LDL-cholesterol reduction|total cholesterol|HDL-cholesterol|non HDL|Ratio HDL/LDL,"Charite University, Berlin, Germany",All,"20 Years to 70 Years   (Adult, Older Adult)",Phase 2,124,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Prevention",PROPER-LDL Trial,21-Nov-17,30-Nov-19,30-Nov-20,18-Jul-18,null,6-Sep-18,"St. Josef-hospital Ruhr-Univesity Bochum, Bochum, Nordrhein-Westfalen, Germany|Charité Universitätsmedizin Berlin, Berlin, Germany",,https://ClinicalTrials.gov/show/NCT03590496
NCT03571087,Efficacy and Safety of Combination of Rosuvastatin and Ezetimibe in Patients With Primary Hypercholesterolemia,,Completed,No Results Available,Primary Hypercholesterolemia,Drug: HL140 5/10|Drug: HL140 10/10|Drug: HL140 20/10|Drug: Rosuvastatin 5mg → HL140 5/10|Drug: Rosuvastatin 10mg → HL140 10/10|Drug: Rosuvastatin 20mg → HL140 20/10,Percentage change in LDL-Cholesterol from baseline|Percentage change in TG from baseline|Percentage change in TC from baseline|Percentage of change in non-HDL-Cholesterol|Percentage of change in HDL-Cholesterol|Percentage of change weeks in Apo A-I|Percentage of change in Apo B|Percentage of change in Lipoprotein(a)|The rate of change in hs-CRP|Percentage of patients reached treatment goals according to NCEP ATP III Guideline,"Hanlim Pharm. Co., Ltd.",All,"19 Years and older   (Adult, Older Adult)",Phase 3,374,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",HL_HL140_301,Sep-14,Aug-15,Sep-15,27-Jun-18,null,14-Aug-18,,,https://ClinicalTrials.gov/show/NCT03571087
NCT03566316,Efficacy/Safety of Telmisartan/Amlodipine/Rosuvastatin in Hypertensive Patients With Hyperlipidemia,,Completed,No Results Available,Hypertension With Hyperlipidemia,Drug: Telmisartan/Amlodipine|Drug: Rosuvastatin|Drug: Telmisartan,"Percentage of change in LDL-Cholesterol|The change of sitting systolic blood pressure|Percentage of change in HDL-Cholesterol, total Cholesterol, Triglyceride, Apolipoprotein B|The change of HDL-Cholesterol/LDL-Cholesterol ratio|The change of total cholesterol/HDL-Cholesterol ratio|Percentage of patients reaching treatment goals according to National Cholesterol Education Program-Adults Treatment Panel III Guideline|The change of sitting diastolic blood pressure|Percentage of patients reaching treatment goals according to Joint National Committee VIII Guideline",IlDong Pharmaceutical Co Ltd,All,"19 Years and older   (Adult, Older Adult)",Phase 3,134,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",ID-TAR-301,24-Nov-15,16-Jun-17,16-Jun-17,25-Jun-18,null,25-Jun-18,"Korea University Guro Hospital, Seoul, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT03566316
NCT03563547,Effects of Soy Protein on Cholesterol Levels in Children Affected With Familial Hypercholesterolemia,SOYFIT,Completed,No Results Available,Heterozygous Familial Hypercholesterolemia,Behavioral: Dietary counseling (fat modifed diet)|Behavioral: Dietary Counseling (fat modified + soy enriched diet),LDL-C change from baseline,Austrian Academic Institute for Clinical Nutrition|Medical University of Vienna,All,4 Years to 14 Years   (Child),Not Applicable,34,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,SoyfitKW01,3-Sep-09,9-Oct-14,9-Oct-17,20-Jun-18,null,20-Jun-18,"Austrian Academic Institute for Clinical Nutrition, Vienna, Austria",,https://ClinicalTrials.gov/show/NCT03563547
NCT03557476,Effects of Octacosanol During Taekwondo Training,,Completed,No Results Available,Oxidative Stress|Dyslipidemias,Dietary Supplement: Octacosanol|Dietary Supplement: Placebo,Lipid Profiles|Oxidative stress,"University of Nebraska, Omaha",Male,"17 Years to 19 Years   (Child, Adult)",Not Applicable,26,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",Octacosanol,1-Aug-17,1-Mar-18,1-Mar-18,15-Jun-18,null,15-Jun-18,"University of Nebraska at Omaha, Omaha, Nebraska, United States",,https://ClinicalTrials.gov/show/NCT03557476
NCT03550287,Evaluation of the Effect of a Shiitake Extract on Lipid Profile in Subjects With Moderate Hyperlipidemia,Reducol,Completed,No Results Available,Hypercholesterolemia|Hyperlipidemias|Dietary Supplements|Cardiovascular Risk Factor,Dietary Supplement: Experimental product|Dietary Supplement: Placebo product,Change from Baseline Total Cholesterol|Change from Baseline Lipid Metabolism Parameters|Change from Baseline Satiety Hunger Assessment|Total amount of food consumed in 24h|Change from Baseline Vitamin D|Change from Baseline Anthropometric Parameters|Sensory Perception|Change from Baseline Glucose Parameters|Change from Baseline Inflammation Parameters|Adverse Effects|Change from Baseline Markers of oxidation,Instituto de Investigación Hospital Universitario La Paz,All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 4,58,Other,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",4813,8-May-17,30-Jun-17,31-Dec-17,8-Jun-18,null,8-Jun-18,"Institute for Health Research IdiPAZ, Madrid, Spain",,https://ClinicalTrials.gov/show/NCT03550287
NCT03545438,"Study to Evaluate the Safety, PK, and Pharmacodynamics of LIB003",LIB003SAD,Completed,No Results Available,Hypercholesterolemia,Biological: LIB003,The incidence and severity of treatment emergent adverse events (TEAEs)|Absolute change in serum unbound (free) proprotein convertase subtilisin/kexin type 9 (PCSK9) concentrations over time|Absolute change in serum total PCSK9 over time|Percent change in Low Density Lipoprotein cholesterol (LDL-C) over time|Percent change in Apolipoprotein B (Apo B) over time|Changes in serum LIB003 concentrations over time|Presence of anti LIB003 antibodies (ADAs),"LIB Therapeutics LLC|Medpace, Inc.",All,"18 Years to 70 Years   (Adult, Older Adult)",Phase 1,63,Industry,Interventional,"Allocation: Randomized|Intervention Model: Sequential Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment",LIB003-001,30-Oct-17,30-May-18,30-Jun-18,4-Jun-18,null,27-Jul-18,"Medpace (MARC/CPU), Cincinnati, Ohio, United States","""Study Protocol"", https://ClinicalTrials.gov/ProvidedDocs/38/NCT03545438/Prot_000.pdf",https://ClinicalTrials.gov/show/NCT03545438
NCT03536598,Study to Evaluate the Safety and Efficacy of CJ-30060 in Hypertensive Patients With Hyperlipidemia,,Completed,No Results Available,Hypertension With Hyperlipidemia,Drug: Amlodipine 10 mg + Valsartan 160 mg + Rosuvastatin 20 mg|Drug: Amlodipine 10 mg + Valsartan 160 mg|Drug: Valsartan 160 mg + Rosuvastatin 20 mg,Change of LDL-C and siSBP,CJ HealthCare Corporation,All,"19 Years to 74 Years   (Adult, Older Adult)",Phase 3,203,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",CJ_EXR_301,14-Oct-16,4-Sep-17,4-Sep-17,24-May-18,null,30-May-18,,,https://ClinicalTrials.gov/show/NCT03536598
NCT03534661,L-NMMA on GLP-2 Mediated Intestinal Lipoprotein Release,LNMMA,Recruiting,No Results Available,Hyperlipidemias,Drug: Teduglutide + Normal Saline|Drug: Teduglutide + L-NMMA|Drug: Placebo + L-NMMA,Plasma Lipid Levels|Blood Flow,"University Health Network, Toronto",All,18 Years to 60 Years   (Adult),Phase 2|Phase 3,15,Other,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Participant)|Primary Purpose: Basic Science,L-NMMA 13-6415,27-Sep-17,31-Dec-19,31-Dec-19,23-May-18,null,18-Apr-19,"Tornto General Hospital, UHN, Toronto, Ontario, Canada",,https://ClinicalTrials.gov/show/NCT03534661
NCT03523403,Obesity-related Health Benefits of Apples,,Completed,No Results Available,"Obesity, Abdominal|Hyperlipidemias|Inflammation|Dysbiosis",Other: Apples,Plasma triglyceride levels|Plasma inflammatory cytokine levels|Gut microbiota profile|Fatty acid composition of chylomicron-rich fraction of blood|Plasma ApoB48 levels|Rate of gastric emptying|Levels of inflammatory cytokines secreted from peripheral blood mononuclear cells isolated from whole blood samples and stimulated with or without lipopolysaccharide|Plasma lipopolysaccharide binding protein|Plasma glucose levels|Plasma insulin levels,"University of Guelph|Ontario Ministry of Agriculture, Food and Rural Affairs|Ontario Apple Growers|Agriculture and Agri-Food Canada",All,"18 Years to 75 Years   (Adult, Older Adult)",Not Applicable,48,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Basic Science,UGuelph Apple Study|UofG2014-2028|REB#16JA013,12-Oct-17,19-Dec-18,19-Dec-18,14-May-18,null,18-Apr-19,"Human Nutraceutical Research Unit, University of Guelph, Guelph, Ontario, Canada",,https://ClinicalTrials.gov/show/NCT03523403
NCT03482180,Evaluate the Efficacy and Safety of KI1106 in Patients Whose TG Level is Not Adequately Controlled With Atorvastatin Calcium Monotherapy While LDL-C is Properly Controlled,,Completed,No Results Available,Dyslipidemias,"Drug: KI1106 4g, QD|Drug: Atorvastatin Calcium 20mg, QD",Variation rate of Non HDL-C|Variation rate of TG|Variation rate of TC|Variation rate of LDL-C|Variation rate of VLDL-C|Variation rate of Apo A-I|Variation rate of Apo B,"Kuhnil Pharmaceutical Co., Ltd.",All,"20 Years to 80 Years   (Adult, Older Adult)",Phase 3,215,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",12-OA-8301,4-May-16,16-May-17,23-Mar-18,29-Mar-18,null,19-Nov-18,,,https://ClinicalTrials.gov/show/NCT03482180
NCT03469518,"Effect of β-cryptoxanthin (β-Cx), Plant Sterols and Galactooligosaccharides on Systemic and Gastrointestinal Markers",,"Active, not recruiting",No Results Available,Hypercholesterolemia|Osteoporosis|Postmenopausal Disorder,Dietary Supplement: β-Cx plus PS plus GOS|Dietary Supplement: β-Cx plus PS,"Serum levels of β-Cx|Serum levels of PS|Serum lipid profile|C reactive protein, ferritin, calprotectin, alpha-1-antitrypsin, alpha-1-acid|Beta C-terminal telopeptide (beta-CrossLaps/betaCTx), osteoprotegerin, Parathyroid hormone (PTH), calcium, phosphorus, Alkaline phosphatase|Sterol fecal levels|β-cryptoxanthin fecal levels|Interleukins|beta-carotene oxygenase 1 (BCO1), beta-carotene oxygenase 2 (BCO2), scavenger receptor class B type I (SR-BI), NPC1L1, ATP-binding cassette (ABC) transporters G5 and G8 (ABCG5 and ABCG8) genes|Taxonomic profiles of microbial communities by ribosomal RNA (16SrRNA) gene metagenomic studies. Microbiota characterization.","Puerta de Hierro University Hospital|Nutrition and Food Science Area, Faculty of Pharmacy, University of Valencia|Global Technology centro, Hero Group|Fundación para la Investigación Biomédica, Hospital Universitario Puerta de Hierro",Female,"45 Years to 65 Years   (Adult, Older Adult)",Not Applicable,40,Other,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Basic Science",AGL2015-68006-C2-2-R,Jan-17,Jul-17,Dec-19,19-Mar-18,null,9-May-19,,,https://ClinicalTrials.gov/show/NCT03469518
NCT03470376,NUtraceutical TReatment for hYpercholesterolemia in HIV-infected Patients,NU-TRY(HIV),Completed,No Results Available,Hypercholesterolemia|Inflammation|Atherosclerosis,Dietary Supplement: Nutraceutical combination (NC)|Behavioral: No nutraceutical combination (noNC),Change from baseline in LDL-C levels at 3 months|Change from baseline in PCSK9 levels at 3 months|Change from baseline in subclinical inflammation at 3 months|Change from baseline in arterial stiffness at 3 months,University Of Perugia,All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 4,26,Other,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,2015-006,15-Jan-17,15-Nov-17,30-Nov-17,19-Mar-18,null,23-Mar-18,,,https://ClinicalTrials.gov/show/NCT03470376
NCT03464682,Efficacy and Safety of HS-25 or in Combination With Atorvastatin in Chinese Adults With Primary Hypercholesterolemia,HS-25-C-01,"Active, not recruiting",No Results Available,Primary Hypercholesterolemia,Drug: HS-25 10mg|Drug: HS-25 10mg combination with Atorvastatin|Drug: HS-25 20mg combination with Atorvastatin|Drug: Atorvastatin 10mg|Drug: HS-25 20mg|Drug: Placebe of HS-25 and Atorvastatin,"Percent change of LDL-C|Percent change of Non-HDL-C|Percent change of HDL-C|Percent change of TC, TG, Apo B, Apo Al",Zhejiang Hisun Pharmaceutical Co. Ltd.,All,"18 Years to 70 Years   (Adult, Older Adult)",Phase 3,720,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",HS-25-C-01,28-Feb-15,28-Dec-18,28-May-19,14-Mar-18,null,18-Oct-18,,,https://ClinicalTrials.gov/show/NCT03464682
NCT03463967,Effects of Tomato Products in Children With NAFLD,,Recruiting,No Results Available,NAFLD,Dietary Supplement: Lycopene-enriched tomato juice|Other: Energy-restricted diet,Reduction of liver steatosis|Reduction in BMI|Reduction in ALT serum level|Improvement of inflammatory state|Amelioration of oxidative state,Federico II University,All,4 Years to 14 Years   (Child),Not Applicable,61,Other,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,TD1016,Oct-16,Feb-18,Jun-18,13-Mar-18,null,13-Mar-18,"Unit of Hepatology-Dept. of Pediatric Clinic, Naples, Italy",,https://ClinicalTrials.gov/show/NCT03463967
NCT03464240,Glucose-stimulated Gut Lipid Release,,Completed,No Results Available,Hyperlipidemias,Dietary Supplement: Glucose|Dietary Supplement: Water,Visualization of lipid stores in the gut|Analysis of proteins in the gut,"University Health Network, Toronto|Kensington Screening Clinic",All,18 Years to 60 Years   (Adult),Not Applicable,46,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,Glucose Biopsy 15-9025,16-Oct-15,11-Aug-17,11-Aug-17,13-Mar-18,null,13-Mar-18,"Tornto General Hospital, UHN, Toronto, Ontario, Canada|Kensington Screening Clinic, Toronto, Ontario, Canada",,https://ClinicalTrials.gov/show/NCT03464240
NCT03461081,Drug-drug Interaction Following Oral Administration of Telmisartan/Amlodipine and Atorvastatin in Healthy Adult Volunteers,,Completed,No Results Available,Hypertension With Hyperlipidemia,Drug: telmisartan/amlodipine and atorvastatin,"AUCτ of telmisartan, amlodipine, atorvastatin, 2-OH atorvastatin|Css,max of telmisartan, amlodipine, atorvastatin, 2-OH atorvastatin","Jeil Pharmaceutical Co., Ltd.",Male,19 Years to 55 Years   (Adult),Phase 1,32,Industry,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,JLP-1610-101-DDI,7-May-17,12-Jul-17,12-Dec-17,9-Mar-18,null,12-Mar-18,"Samsung Medical Center, Seoul, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT03461081
NCT03451214,Evaluation of Zinc Intake on Essential Fatty Acid Metabolism,,Completed,No Results Available,Inflammation|Oxidative Stress|Dyslipidemias,Other: Diet Zinc,Lipidomics changes|DNA strand breaks changes|Polar Metabolomics changes|Mineral analysis changes|Body weight changes|Fat allocation changes,Children's Hospital & Research Center Oakland,Male,18 Years to 50 Years   (Adult),Not Applicable,40,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,CHO22,1-Jul-17,30-Jun-18,30-Jun-18,1-Mar-18,null,14-Aug-18,"UCSF Benioff Children's Hospital Oakland Research Institute, Oakland, California, United States",,https://ClinicalTrials.gov/show/NCT03451214
